,text,date,label,label_name,id
2095,Landry Jones is the coldest Houston Roughneck on the field {{USERNAME}},2020-03-01,4,sports_&_gaming,1234235761794387974
2096,I need help cleaning out my computer - Mac book air. It’s running at a snail’s pace. The guys who fixed it offered to upgrade the OS for free but I’m wondering what else I can do. {@Airtable@} is going so slow it’s slowing down my work flow.  Is clean my Mac worth it?,2020-03-01,5,science_&_technology,1234235873421598720
2097,“Ronaldo had more screen time than Messi and he wasn’t even on the field” - {{USERNAME}},2020-03-01,4,sports_&_gaming,1234235942531059717
2098,"Finally {@Landry Jones@} had #3 Flynn Nagel wide open but couldn’t see him. He had one person in mind and that who he was going to hit or die. See the field, man. {@Dallas Renegades@} {@Houston Roughnecks@} ",2020-03-01,4,sports_&_gaming,1234236398938599436
2099,Christina Novelli - Where We Began [Official Music Video] {{URL}} via {@YouTube@} {@Christina Novelli@} ❤️❤️❤️❤️,2020-03-01,2,pop_culture,1234236574189178883
2100,Jane N  The Jungle - Tonight (Official Music Video) {{URL}} via {@YouTube@} BREATHE OUT BREATHE IN.....PHOENIX SUPER BAND....Part of the A3 (Bracket)  March 2020...,2020-03-01,2,pop_culture,1234236632796102657
2101,Tellychakkar: Bigg Boss fame Sapna Chaudhary in VMate Holi Music Video. {{URL}} via {@Google News@},2020-03-01,2,pop_culture,1234236670981083136
2102,"Aye man I made it in the Top 15 for the Top HBCU DJs . The voting ends tonight, just wanted to thank everyone who voted for me frfr. Means a lot. Salute to ALL the DJs out here. Keep up the great work.   Thank you to {{USERNAME}} {@N C Central University@} {{USERNAME}} #NCCU",2020-03-01,2,pop_culture,1234267047615488006
2103,Check out  Girl Power Hoops Basketball Clinic  {{URL}} {@Eventbrite@},2020-03-08,4,sports_&_gaming,1236466858401939457
2104,"Proud to be a part of a {@triple j Unearthed@} team that has such strong women at its helm. {{USERNAME}} Lord Mayor of radio, {{USERNAME}} programming genius and {{USERNAME}} making the Unearthed socials so spicy. Unearthed wouldn’t be what it is without.",2020-03-08,2,pop_culture,1236467209498554368
2105,"Also, Daniel and I did some day drinking, we are lit. Happy day light savings. {{USERNAME}} ",2020-03-08,3,daily_life,1236491194890403840
2106,"Happiest Women s dae to all the Lovely Inspiring Women out here....I admire Adore the most Charismatic,Inspiring woman I have ever seen in my life.  My Mentor {{USERNAME}} {@Gurudev Sri Sri Ravi Shankar@} ",2020-03-08,3,daily_life,1236492190198743040
2107,Happy Women s day to all from {{USERNAME}} .  Here’s to strong women: May we know them. May we be them. May we raise them.  #happywomensday #teamhippieinhills #hippieinhills @ Sethan {{URL}},2020-03-08,3,daily_life,1236500852535427072
2108,"Happy #IWD to all the women out there, keep being phenomenal. {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} I appreciate you.",2020-03-08,3,daily_life,1236528843869036544
2109,"$100 Giveaway, 4 winners of $25 after the fight is over! Sub Only giveaway so get in here! {{USERNAME}} {{URL}} ",2020-03-08,4,sports_&_gaming,1236529050438504449
2110,Zhang vs {@Joanna Jedrzejczyk@} is the best women’s UFC fight ever and up there with greatest fight ever. Unbelievable. Thought Joanna had it. Run it back! #UFC248,2020-03-08,4,sports_&_gaming,1236529115353812992
2111,"So proud of my daughter (team member of the year), her team #teamAnswerForCancer and all of the kids in #SanDiego for raising over $500,000 in the fight against cancer {@The Leukemia Lymphoma Society@} ",2020-03-08,4,sports_&_gaming,1236529282580537344
2112,"Happy International Women’s Day. I would like to congratulate My Wife, My Mom and all strong women of Afghanistan and world. Keep the world shinning and proud by your contributions and achievements. {{USERNAME}} #BravoBraveAfghanWomen",2020-03-08,3,daily_life,1236529381687865344
2113,Live look at {@Joanna Jedrzejczyk@} walking into her locker room after the fight.   #UFC248 {{URL}},2020-03-08,4,sports_&_gaming,1236529546175938561
2114,I really don t want to joke about Joanna s face after the fight. I think making memes about it is stupid. I just want her to recover. {@Joanna Jedrzejczyk@} #UFC248,2020-03-08,4,sports_&_gaming,1236530404212928513
2115,Wish you all the best {@Israel Adesanya@} enjoy the fight  #UFC248,2020-03-08,4,sports_&_gaming,1236530977784160256
2116,Happy women s day to all the women out there.  This women s day stand by a women with cancer.  Donate your hair to a chemo patient.  To donate reach out to us at  @DonationHair  or email us at… {{URL}},2020-03-08,3,daily_life,1236531217576546304
2117,"So {@Floyd Mayweather@} is willing to fight {@khabib nurmagomedov@} for $600 MILLION, Then {@khabib nurmagomedov@} counters the offer by saying he s goinna give him $100 million and make the fight 11 rounds of boxing and 1 round MMA.  This should be really interesting.",2020-03-08,4,sports_&_gaming,1236555934983426049
2118,"Happy Women’s Day to all the women out there.U all are supremely talented, equivalent & strong enough. Stay Strong & Be Happy. I would like to mention few powerful women {@Shereen Bhan@} {@Sonia Shenoy@} {@Sweta Singh@} their contributions in journalism is unbelievable! #WomensDay2020",2020-03-08,3,daily_life,1236556154043596801
2119,Happy International WOMEN S Day to Every Women Out there Especially to u Maa...!! #HappyWomensDay2020 {@Asim Riaz@} #AsimSqaud     #JacSimFever,2020-03-08,3,daily_life,1236556502669774850
2120,"Dana White is going in hard on {@Peoples Champ@} for how he  fought like crap . He even said that  The fight sucked .  Look, I agree and all, but that s probably not the best way to approach a press conference after selling millions of PPVs to watch the fight. #UFC248",2020-03-08,4,sports_&_gaming,1236557537350205445
2121,#InternationalWomensDay #SundayMotivation #SundayThoughts   To all those inspiring and amazing women out there  {{USERNAME}} {{USERNAME}} {{USERNAME}} {{URL}},2020-03-08,3,daily_life,1236558244392374272
2122,Happy #InternationalWomensDay to all the women out there who are breaking through boundaries. This playlist is for you {{URL}} Special shout out to {@Juno Dawson@} {@Liz Carr@} and {{USERNAME}} as the women whose tweets inspire me the most  #IWD2020,2020-03-08,3,daily_life,1236558563797073921
2123,Girl power on a show as {@KATY PERRY@} belts out two of her most famous numbers in front of packed #MCG.  #Cricket #T20WorldCupFinal #ICCT20WorldCup #KatyPerry #INDvAUS #AUSvIND #WomensDay #Melbourne {{URL}},2020-03-08,4,sports_&_gaming,1236560558159085569
2124,3ka tadka is here  styling my lehnga in 3 diff ways  Also dedicating my post to {@Mahira Khan@} And all the women out there who r struggling daily for their basic rights  MOM THIS IS FOR YOU  #happywomensday… {{URL}},2020-03-08,3,daily_life,1236561748683034626
2125,Dave: I don’t blame {@Peoples Champ@} for disregarding the remaining time in the fight... Time does not apply to that man. #UFC248,2020-03-08,4,sports_&_gaming,1236562006011867137
2126,"An inspiring journey of Kusum Bhandari - Director, BhookhaHaathi Hospitality who dropped out from a successful advertising carreer and started her own venture. {{URL}} #SheInspiresUs #HappyWomensDay2020 #HappyWomensDay #WomensDay {@Narendra Modi@} {@PMO India@} ",2020-03-08,3,daily_life,1236582418691178496
2127,"“I like being in a position to help my community.” Thanks to funding from {@DFID@} , women like Elizabeth are vital in the fight against blinding #trachoma ️ #InternationalWomensDay #IWD #BeatNTDs {{URL}} ",2020-03-08,3,daily_life,1236584950947885056
2128,I’m so sad the time change messed up the {@Dunkin@} app and I couldn’t get Dunkin’ for my last clinical day  #NurseBrooke2020,2020-03-08,3,daily_life,1236590624570212352
2129,Happy St Patrick s day photo greeting card for all real IRISH :   St. Patrick s Day Photo Invitation Template Saint Patrick s Day Celebration Flyer Instant Download Fully Editable Patty Party Printable {{URL}} via {@Etsy@},2020-03-08,0,arts_&_culture,1236609049266921473
2130,Game 92 of 19/20 and it’s derby day! {@Manchester United@} v {@Manchester City@} . Always a huge game! As always 25p per goal to {@Mind@} . As always Manchester is red #groundhop #groundhopper,2020-03-08,4,sports_&_gaming,1236610380404871168
2131,Happy  #internationalwomanday {{USERNAME}} {{USERNAME}} {@Sela Ward@} {@Carrie Preston@} {@Cristina D Avena@} {@Mariska Hargitay@}  The strong women are numberless  how {@Gigi D Alessio@} sing,2020-03-08,3,daily_life,1236610492673769472
2132,Happy Day Light Savings!  Today we want to thank the awesome physicians from {{USERNAME}} that provide coverage for our teams and help us keep our athletes at their best! #gopack  #NATM2020,2020-03-08,4,sports_&_gaming,1236612545177358338
2133,"#HappyWomensDay2020 If there s one thing for you girls and women out there to read/listen to/watch as you are marking this special day, then I very much recommend this {{USERNAME}}  s Facebook post {{URL}} ",2020-03-08,3,daily_life,1236618379731120130
2134," Here’s to strong women: may we know them, may we be them, may we raise them. |..  {{URL}} #luxurytravel via {{USERNAME}} ",2020-03-08,3,daily_life,1236622403276587008
2135,Lmao {{USERNAME}} you expect me to be on the plane takin off already! This time change finna have us struggling,2020-03-08,3,daily_life,1236648519777173506
2136,Proud of you {@BCCI Women@} cricket team. You played remarkably well throughout the tournament. It s just a bad day but You ve already made us proud of by reaching the WC final. You all are already champions and are inspiring so many women out there.  #ICCWomensT20WorldCup2020,2020-03-08,4,sports_&_gaming,1236648911223357440
2137,Happy #InternationalWomensDay To all the inspirational women out there {{USERNAME}} {{USERNAME}} {@Kelly Klein@} {@Rosemary The Demon Assassin@} {{USERNAME}} {{USERNAME}} {@Floor Jansen@} {{USERNAME}} {@Jessicka Havok@} {@Julie Benz@} {@Kris Statlander@} {@Jennifer Paige@} {{USERNAME}} {{USERNAME}},2020-03-08,3,daily_life,1236649848297922560
2138,Epic battle in the WCC quarterfinal. {{USERNAME}} ripped my Pepperdine heart out with that crazy clutch 3 to put the game away. Lost an instant classic and an hour in one night. #TiredWave #congratschesschamp,2020-03-08,4,sports_&_gaming,1236650022004908034
2139,"Happy International Women s Day to all good women out there, especially my woman {{USERNAME}} An equal world is an enabled world. #IWD2020  #EachforEqual",2020-03-08,3,daily_life,1236650731417088000
2140,"Losing an hour on the weekend because of Daylight Savings is bad. I think I failed to truly emphasize that point on {@Slate@} Money this week. But you should still listen and weigh in, plus we talk a lot about Twitter {{URL}} ",2020-03-08,3,daily_life,1236650999516889088
2141,"Happy #InternationalWomensDay to all the amazing women out there, but here are a few women that are especially wonderful and amazing and deserve a follow {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} ",2020-03-08,3,daily_life,1236651972482215936
2142,i didnt even have to watch the fight to know that {@Israel Adesanya@} won. I knew it before the fight started. he s got God on his side. This era s Ali,2020-03-08,4,sports_&_gaming,1236678394592538627
2143,"Manchester is RED, blue just for film {{USERNAME}} {{USERNAME}} ",2020-03-08,4,sports_&_gaming,1236679264319070208
2144,"Happy #internationalwomensday to all those “sensitive”, brilliant, amazing, powerful women out there! Photo credit: {{USERNAME}} - - - - #wisewords #women #womenrule #female #femalepower #words #wordsofwisdom… {{URL}} ",2020-03-08,3,daily_life,1236679872329723904
2145,The Ninth Circuit effectively affirmed the validity of the Trump administration s new Title X regulations which reduce access to low-income and uninsured people who rely on these Title X-funded services. Support {@Essential Access Health@} in continuing the fight to #SaveTitleX.,2020-03-08,3,daily_life,1236680352132788225
2146,I see Bernie Bro Brownshirts STILL going after {@Elizabeth Warren@} and her peeps days after she dropped out and its irrelevant. Guess they are salty that she didnt endorse their cult leader after all their abuse.  But it kind of illustrates EXACTLY what is wrong w/Bernies nonstop toxicity.,2020-03-08,2,pop_culture,1236680405262249985
2147,"Happy International Women’s day to {@Prof Katharine Hayhoe@} and NO ONE ELSE!! But actually, huge shoutout to ALL the women scientists pioneering the fight against climate denialism and approaching climate education with poise and empathy ",2020-03-08,5,science_&_technology,1236706697814704129
2148,Happy International women s Day To All The Strong women out there...keep being you and keep supporting each other ❤✨ {@Omoni Oboli@} {@Mercy Johnson Okojie@} {@Uche Jombo Rodriguez@} {@Adesua Etomi Wellington@} {@Tiwa Savage@} {@Dr Omotola j Ekeinde MFR@} {@Genevieve Nnaji MFR@} ya ll are LOVED ❤,2020-03-08,3,daily_life,1236707145170726912
2149,"So much love and Black Girl power right here! {{USERNAME}} is the truth and a force!! Happy Women s Day!! @ Boston, Massachusetts {{URL}} ",2020-03-08,3,daily_life,1236708414203416576
2150,coconuttyglittersmurf: Happy International Woman’s Day from {{USERNAME}} and The Casagrandes! GO GIRL POWER!!! :D Happy international women’s day￼ {{URL}},2020-03-08,3,daily_life,1236708785391091712
2151,"Hope all the farm women out there have had a good International Women s Day. I m thinking it should be like Nollaig na mBan - lots of tea, cake, wine or gin. I like how {{USERNAME}} has highlighted many farm women today too  #IWD2020",2020-03-08,3,daily_life,1236708853598871558
2152,"happy #InternationalWomensDay to all the inspiring and powerful women out there. thank you {@Ellen Pompeo@} for teaching us to never be afraid of being ourselves, speaking up, standing up for what we believe is right, and aiming at the best version of ourselves.",2020-03-08,3,daily_life,1236709588302311425
2153,Check out GIRL POWER! Available for the next 1 day via {{USERNAME}} {{URL}},2020-03-08,3,daily_life,1236710695460356102
2154,Sunday Fun day!!!!  ⏰ Remember it s Spring Forward!!  Today in the schedule ✔ 1:45pm Samba with sablewoods  ✔ 3:00pm Tango with Monica ✔ 6:00pm Kizomba {{USERNAME}} Let s dance   #springforward #sundayday #samba… {{URL}},2020-03-08,3,daily_life,1236713273262653440
2155,Manchester is red forever  Glory Glory {@Manchester United@} ♥️↗️,2020-03-08,4,sports_&_gaming,1236739634312421377
2156,I completely forgot about the time change until {{USERNAME}} just told me,2020-03-08,3,daily_life,1236740791604850691
2157,I see Mr. Morris brought his nasty little attitude from the Celtics to the Clippers.  Let’s get it {@Los Angeles Lakers@} !,2020-03-08,4,sports_&_gaming,1236742395745710080
2158,Man I hope the Clippers can go 3-0 against the Lakers {@NBA on ESPN@} #NBATwitter,2020-03-08,4,sports_&_gaming,1236742871287504896
2159,"Spring forward!  {{USERNAME}} #steamboatsprings #yampariver #colorado @ Yampa River, Steamboat Springs {{URL}} ",2020-03-08,3,daily_life,1236743104818003968
2160,Happy International Women s Day to all the strong women who made me who I am. Especially {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}},2020-03-08,3,daily_life,1236743313539112960
2161,the {@NBA Referees@} are hella whistle happy for the Clippers rn,2020-03-08,4,sports_&_gaming,1236766495276855296
2162,manchester is red  {@Manchester United@} #MUNMCI  #InternationalWomensDay  #CHEEVE,2020-03-08,4,sports_&_gaming,1236767134178594817
2163,"Time change  I guess the millennials in my office forgot about it.  It s been 15 years, the last time I worked on a Sunday.  I guess my side hustle has to wait.  Chalkfest {{USERNAME}} waiting for me. Later today ",2020-03-08,3,daily_life,1236770814252453890
2164,Mark Jackson wanting the clippers to challenge that Paul George charge is why he does not have a coaching job rn #LALvsLAC {@ESPN@},2020-03-08,4,sports_&_gaming,1236773314699251713
2165,Shoutout to {@Los Angeles Lakers@} for winning their game against the Clippers! #LALvsLAC,2020-03-08,4,sports_&_gaming,1236797825003839488
2166,"happy #InternationalWomenDay2020 to the most inspiring, beautiful and strong women I know, aka {@Selena Gomez@} ; {@Ariana Grande@} ",2020-03-08,2,pop_culture,1236802345834622976
2167,"Big shout out to the {@Baltimore Orioles@} Spring Training Organization for providing an awesome afternoon of fun, family, girl power with {@Girls Inc@} for International Women’s Day and America’s favorite pastime!   My family had… {{URL}} ",2020-03-08,4,sports_&_gaming,1236802669773283331
2168,#156 Spring Forward &amp; Fall Back {{URL}} via {{USERNAME}},2020-03-08,3,daily_life,1236803120316870656
2169,Every time I desinfect my hands my mind shows me Elly from #bloodstain by {{USERNAME}} freaking out about Vlad doing mad scientist moves,2020-03-10,5,science_&_technology,1237346037305618432
2170,"ICYMI: Today’s  Coast to Coast  on {@SportsGrid@} {@Scott Ferrall@} reacts to sports being shut down across America... {@Dan Wolken@} joins, plus {{USERNAME}} in Hour 2 #GetontheGrid {{URL}} ",2020-03-13,4,sports_&_gaming,1238293797290852352
2171,#Coronavirus Yesterday {{USERNAME}} said that he had everything under control and the US was leading the fight against Corona.  Today he says there is a national emergency.  Which one is correct? {@USA TODAY@} {@The New York Times@} {@The Washington Post@} {@Ivanka Trump@} {@Jill Biden@} {@Donald Trump Jr@},2020-03-13,5,science_&_technology,1238572045736325120
2172,"ICYMI: Today’s  Coast to Coast  on {@SportsGrid@} {@Scott Ferrall@} reacts to sports being shut down across America... {@Craig Mish@} & Dr Mitchell Roslin join, plus {{USERNAME}} in Hour 2 #GetontheGrid {{URL}} ",2020-03-14,4,sports_&_gaming,1238636851730276352
2173,...the effort to “flatten the curve” through behavior changes such as social distancing is a moral and civic duty as well as a personal decision  {@zeynep tufekci@} {{URL}},2020-03-14,5,science_&_technology,1238940281334087683
2174,"Satisfying (and safe + sanitized) #brunch scene earlier, supporting our hyper local {{USERNAME}}  NanoSeptic wraps on the all the door handles, gloves for everyone, Purell hand sanitizer stations (20… {{URL}} ",2020-03-15,5,science_&_technology,1239006344772046850
2175,List your favorite shows to binge during this two weeks of social distancing.   I skipped Hulu intentionally because of the Hillary special.    #Netflix #PrimeVideo {@Bernie Sanders@},2020-03-15,2,pop_culture,1239006480805888000
2176,I’ve now watched 6 episodes of the Stranger on {@Netflix@} ... how’s your first day of “social distancing” going? Any show recs? #COVIDー19 #coronapocalypse,2020-03-15,2,pop_culture,1239006832720523269
2177,{{USERNAME}} stock up 12.01 @ $114.07 #NYSE since Friday - People are Sheep,2020-03-15,1,business_&_entrepreneurs,1239007828595089408
2178,*GOOD READ*   Social Distancing: This is Not a Snow Day by {{USERNAME}} {{URL}},2020-03-15,3,daily_life,1239037778781859842
2179,"Ooooooowee Xbox is about to be LITTTTTT this week since America is practically shut down. {{USERNAME}} madden, duty, or 2k!?!? If it’s duty, we gotta get the squadddd together.",2020-03-15,4,sports_&_gaming,1239038286590611457
2180,Trump Turns Saturday Coronavirus Briefing Into Self-Congratulatory Rant About The Stock Market {{URL}} via {{USERNAME}},2020-03-15,1,business_&_entrepreneurs,1239038564341436416
2181,So today #insiders Australians told to stock up for two weeks. People on #Newstart and pensions have no hope of stocking up for two weeks if in a non-payment week. {@Anthony Albanese@} you were right to ask for Parliament to be recalled now - the $750 is needed now.,2020-03-15,1,business_&_entrepreneurs,1239066091009105922
2182,#COVIDー19: Quite interesting simulations for virus spread with social distancing. Great article {@Harry Stevens@} . {{URL}},2020-03-15,3,daily_life,1239098511955722242
2183,Gulf Stream Riders {{USERNAME}} - End Of The Line  #kbcountryradio #jukeboxcountry {{URL}},2020-03-15,2,pop_culture,1239098639961776128
2184,"Why is {{USERNAME}} running spots on {@CNN@} about believing in gatherings, with seinor citizens all in close proximity? And right after a story about social distancing.",2020-03-15,3,daily_life,1239127703057338370
2185,"Matt tried in Hixson, TN! Man Bought 18000 Bottles Of Hand Sanitizer But Now He Can t Sell Them! - {{URL}} via {@WORLDSTARHIPHOP@} #WSHH #WORLDSTAR",2020-03-15,1,business_&_entrepreneurs,1239219671800451073
2186,"Social distancing will help in stoping the virus from spreading super fast  How canceled events and self-quarantines save lives , in one chart {{URL}} via {@Vox@} ",2020-03-15,3,daily_life,1239249137998192641
2187,I went into a {@Shell@} gas station yesterday and when I got to the counter the cashier said this....  Cashier: you want a pump(as she holds and thing of hand sanitizer)   Me: oh yeah. I’ll take one.   10 outta 10 service,2020-03-15,3,daily_life,1239249183753846785
2188,Hi {@SAA South Africa@} where do we apply for  refunds in light of the President s travel ban announcement this evening? #CoronavirusInSA,2020-03-15,1,business_&_entrepreneurs,1239249411487592448
2189,Stay home—social distancing flattens the curve. Don’t go to the ER unless you need emergency care (not because you want a #covid19 test).  My {@The Washington Post@} op-ed on the actions we can all take now to avoid overwhelming our hospitals & save lives. {{URL}},2020-03-15,3,daily_life,1239249624407433217
2190,"Booze delivery from {{USERNAME}} , plus artisanal bespoke hand crafted hand sanitizer:  A DC Distillery Is Making Hand Cleaner to Give Away With Bottles of Booze {{URL}} ",2020-03-15,1,business_&_entrepreneurs,1239279307786199041
2191,"Hi {{USERNAME}} , you have advised against travel to the US because of their travel ban. India has the same visa ban stopping travel; are you to issue the same advice ?",2020-03-15,1,business_&_entrepreneurs,1239279562879623169
2192,#np heartfelt  ☞  We Always Will  {{URL}} ️ Sandy McLelland {{USERNAME}} from his acclaimed album  Cross the Line   enjoy and please #playitforward to your cool  lovin horde,2020-03-15,2,pop_culture,1239279692106129408
2193,"Right when I start showering, you get us with  social distancing.  Thanks a lot. #SubtweetCoronavirus @SubtweetSundays {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} ",2020-03-15,3,daily_life,1239279798104416256
2194,"The case against the government s approach to coronavirus, from Harvard epidemiologist {@Bill Hanage@} . {{URL}} ",2020-03-15,0,arts_&_culture,1239279854161453058
2195,"Ohio just shut down all bars and restaurants (assuming fast food/drive-thru orders might still be ongoing), effective 9 PM tonight.  Again, I ll give credit and praise where due: {@Governor Mike DeWine@} is doing what is necessary to keep Ohioans safe.",2020-03-15,3,daily_life,1239279955978133518
2196,Shout out to all the teachers who have been pushing for this while also making sure their students will be careful for if and when schools shut down.  Coronavirus in NY: NYC schools will close {{URL}} via {@New York Post Metro@},2020-03-15,3,daily_life,1239310172402724865
2197,"The Man With 17,700 Bottles of Hand Sanitizer Just Donated Them - The New York Times {{URL}} via {@Google News@} ",2020-03-15,3,daily_life,1239339482748456961
2198,ATTENTIONAll Oakmont/Overlook athletic fields & facilities are closed until further notice for public/private use. {{USERNAME}},2020-03-15,4,sports_&_gaming,1239339913763487744
2199,Strange how the government is allocating 1 trillion in response to the Coronavirus but Google keeps sending notifications on my phone asking for donations. {@Google@} needs to quit trying to scam people in the name of a virus.  #coronapocolypse,2020-03-15,3,daily_life,1239340214172160000
2200," {@Bethenny Frankel@} TY for your homemade hand sanitizer recipe on IG story.  I d asked here if hand lotion can sub for aloe vera gel.  Yours has more ingredients and looks great.  (Make sure it s at least 60% alcohol.)  Soap is better, tho! #COVIDー19 #coronavirus {{URL}} ",2020-03-15,3,daily_life,1239340225517752320
2201,"I’ve just been told by a relative in WA, {@Governor Jay Inslee@} has closed all restaurants and bars in the state.",2020-03-16,3,daily_life,1239399922996113409
2202,"Athletes: DE campus is closed until further notice. No practices, no weight room...in addition you can’t show up at the track and workout or workout in groups.  Be safe, be healthy!  Updates will occur when we hear more from the District and the state. #weRDE {{USERNAME}} ",2020-03-16,4,sports_&_gaming,1239400823106334723
2203,"Dear {@Nirmala Sitharaman@} ji,Peope Died So from the Covid19 in India are 2 but considering the Stock market Situation of India now there will be hundreds of people who would die in this blood bath in the stock market please chip in and take a note of it so we can have some relief,Regards",2020-03-16,1,business_&_entrepreneurs,1239430930865012741
2204,Yes. The rumors are true. Since the office is shut down for the time being I will be working at {@ALDI USA@} for the time being. Gotta make money in these trying times.,2020-03-16,3,daily_life,1239582034617663488
2205,Did The Federal Reserve Just Purposely Try To Crash The Stock Market? {{URL}} via {{USERNAME}},2020-03-17,1,business_&_entrepreneurs,1240064975256932352
2206,During this crisis {{USERNAME}} could single handedly stimulate the stock market and secure the future housing market while gaining a huge voter block. Add student loan forgiveness to the stimulus package. #studentstimulus #studentloans #StudentLoanDebt,2020-03-18,1,business_&_entrepreneurs,1240336920066088961
2207,"Social Distancing Day 7 Update:  I have retired the navy cargo shorts, I am now wearing olive green cargo shorts (of note, the green ones qualify as nice cargo shorts, the navy ones were casual cargo shorts)  AND I shaved {{USERNAME}} is the luckiest girl in the world",2020-03-19,3,daily_life,1240638394616745984
2208,Had to run to {@Micro Center@} to stock up on #filament for the #3dprinters ! Got to keep up on orders!  Keeping packoutprincess  / j8ksgrl  busy!   #packoutsystem #packout #milwaukee #3dprinting everything3dprinting… {{URL}},2020-03-19,3,daily_life,1240669067138269191
2209,Lock down inevitable as it seems like business as usual due to vague government guidance - “work at home if you can”. Little evidence of social distancing & don’t think it’ll happen unless enforced. {@The SNP@} {@Nicola Sturgeon@} {@Boris Johnson@} Allow the NHS half a chance to tackle this!,2020-03-20,1,business_&_entrepreneurs,1240819449076293632
2210,Dear {@News24@} {@eNCA@} {@Mmusi Maimane@} {@Tito Mboweni@} {@Presidency South Africa@} {@Economic Freedom Fighters@} due to the pandemic crisis the state is in the home affairs offices are shut down but the home affairs officers are arresting foreigners with expired permits yet the offices that must renew are closed.,2020-03-20,1,business_&_entrepreneurs,1240879125566574597
2211,". {@Rashami Desai@} , who recently got on the streets of Mumbai to do some vegetable shopping. Check out her pictures!  #BiggBoss13 | #RashamiDesai | #COVID19 | #Coronavirus | #CoronaStopKaroNa | #CoronaVirusUpdate {{URL}} ",2020-03-20,3,daily_life,1241001123730706438
2212,MTN fiber is the internet of choice for social distancing. Been reliable this far. {@MTN Ghana@} aye ooo!! #StopTheSpread #SocialDistancing #COVID19Ghana,2020-03-21,5,science_&_technology,1241363451466874880
2213,"i am so disappointed in {@Air Canada@} ’s way of handling COVID-19. I flew into heathrow using {@Aer Lingus@} , where the staff made sure to keep us at least a meter apart in the line, they protected their workers by not letting passengers stand close to the check in desk, they let people-",2020-03-21,3,daily_life,1241394024709263362
2214,Watching {@ethan@} play animal crossing....HE HAS CHERRIES AND THATS THE LAST FRUIT I NEED. PLEASE SIR I NEED THEM!,2020-03-22,4,sports_&_gaming,1241543967931539458
2215,Im running to win a Giveaway Animal Crossing New Horizon for Nintendo Switch Giveaway by {{USERNAME}} {{URL}},2020-03-22,4,sports_&_gaming,1241544316998148098
2216,#Pawcircle surrounds {{USERNAME}} hudad with #LoveAndStrength  Got to take a break from treatments and just had scans.  Still waiting on test results.  Keep up those good thoughts!,2020-03-22,3,daily_life,1241544638965649410
2217,Animal Crossing: New Horizons Nintendo Switch Giveaway {{URL}} via {{USERNAME}},2020-03-22,4,sports_&_gaming,1241544882235142147
2218,The cute with {@negaoryx@} discovering things in Animal Crossing is Amazing {{URL}},2020-03-22,4,sports_&_gaming,1241544909661843459
2219,"Thecollaroyboys commented on the post, UK-based F1 teams responding to shortage of ventilators {{USERNAME}} You win the internet. Very nice work. - {{URL}} ",2020-03-22,4,sports_&_gaming,1241571152176320512
2220,1 follow. 1 host. 1sub. About 8k in bits shared to {{USERNAME}} {{USERNAME}} on twitch on behalf of {{USERNAME}} keep up the good work and remember always about the #SlyMovements {{URL}} BirdyKun_ - {{URL}},2020-03-22,4,sports_&_gaming,1241601992977526785
2221,JSTJR really got {@Pasquale Rotella@} to stand up for the first time. That’s how you know it’s good. When the ceo is the company dances to your set  #VirtualBeyond,2020-03-22,1,business_&_entrepreneurs,1241602438789914624
2222,"Geeta Menon,Stree Jagruti Samiti, shares:1domestic help tested covid +ve from foreign returnd emplyr in blr &in hospital.Time to raise awareness,provide support to domestic helps to stay home for the next few weeks which is crucial for India. {{USERNAME}} {{USERNAME}} {{USERNAME}} ",2020-03-22,3,daily_life,1241602525616201728
2223,"#COVIDー19 British borders still open, at a time when border closures are essential, taking back control promoters!! Are doing the opposite. Britain never needed a Churchill more.! Pity {@Boris Johnson@} wasn’t still in that DITCH,",2020-03-22,3,daily_life,1241632739536842752
2224,Respected sir In indore some of the private software companies are still open and their are not providing work from home facilities and even they have employees which are returned from Japan kindily plz check. {{USERNAME}} {{USERNAME}} {@Ministry of Health@},2020-03-22,1,business_&_entrepreneurs,1241633312143052801
2225,Articles on nosql best practices from the internet {{URL}} {{USERNAME}} #agile #learntocode,2020-03-22,5,science_&_technology,1241633409795076097
2226,Articles on data science best practices from the internet {{URL}} {{USERNAME}} #datascience #bigdata,2020-03-22,5,science_&_technology,1241633825425408003
2227,Proud to be married to my wife a #PoliceStaff control room dispatcher who will be sleeping through #MothersDay after a 12  hour night shift along with the many amazing mums she works with {@Humberside Police@} {{USERNAME}} Happy Mothers Day to all mums working through difficult times.,2020-03-22,3,daily_life,1241634027515400193
2228,Happy Mothers Day ladies {@Maryam Nawaz Sharif@} & {@Hina Parvez Butt@} ❤,2020-03-22,3,daily_life,1241634094892621826
